u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-10.5474,-10.5382,-10.2705,-7.4871,-3.8333,-3.6042,3.0178,3.0353,3.0927,3.4616,5.0924,5.093,D06216_S01BA05
-3.6193,-2.9672,-2.3692,-2.3005,-1.912,-1.8295,1.3565,1.4145,1.4249,1.4453,1.7564,2.0934,D00292_A01AC02
-3.605,-2.9623,-2.3525,-2.2997,-1.9125,-1.8386,1.3693,1.4093,1.4289,1.4515,1.9611,2.1616,D00292_C05AA09
-3.6097,-2.9662,-2.3596,-2.316,-1.9252,-1.8845,1.1929,1.4146,1.4408,1.4584,1.7452,2.0314,D00292_D07AB19
-3.6354,-2.9677,-2.3498,-2.3253,-1.9161,-1.8662,1.4228,1.4291,1.4452,1.5808,2.0513,2.0812,D00292_D07XB05
-3.6421,-2.9702,-2.3635,-2.3252,-1.9129,-1.84,1.4163,1.4405,1.4471,1.5701,1.7201,2.0015,D00292_D10AA03
-3.6308,-2.9657,-2.3595,-2.3166,-1.9145,-1.8547,1.4226,1.4483,1.5805,1.5912,1.773,2.154,D00292_H02AB02
-3.6215,-2.9644,-2.3663,-2.3045,-1.9136,-1.8443,1.3661,1.4167,1.4247,1.4436,1.7604,2.1155,D00292_R01AD03
-3.6188,-2.9619,-2.3552,-2.2941,-1.912,-1.8413,1.3687,1.4273,1.439,1.4536,1.9035,2.185,D00292_S01BA01
-3.6392,-2.9639,-2.3589,-2.3085,-1.9136,-1.8491,1.3537,1.4048,1.4271,1.4473,1.874,2.0967,D00292_S01CB01
-3.6229,-2.9678,-2.3632,-2.3204,-1.9138,-1.8667,1.4189,1.4444,1.448,1.5762,1.7416,2.0346,D00292_S02BA06
-3.6417,-2.965,-2.3594,-2.3166,-1.9109,-1.8571,1.4181,1.4421,1.5812,1.5842,1.7567,2.1351,D00292_S03BA01
-10.5557,-10.5445,-10.2453,-7.5453,-3.6469,-2.9594,2.8546,3.0401,3.0419,3.4376,5.1018,5.1046,D00975_A01AC02
-10.5808,-10.5376,-10.2397,-7.4997,-4.0822,-3.6645,2.9675,3.0321,3.0412,3.478,5.0116,5.1813,D00975_C05AA09
-10.5417,-10.5393,-10.2547,-7.5187,-3.6087,-2.969,2.8907,3.028,3.0319,3.4423,5.0798,5.0906,D00975_D07AB19
-10.5645,-10.5437,-10.2635,-7.531,-3.6772,-3.6136,2.89,3.0125,3.0309,3.4522,5.0671,5.0746,D00975_D07XB05
-10.5445,-10.5371,-10.2526,-7.514,-3.6188,-3.4684,2.8894,3.0203,3.0366,3.4461,5.0828,5.0859,D00975_D10AA03
-10.5421,-10.5272,-10.257,-7.5043,-4.0423,-3.6663,3.0127,3.0256,3.0635,3.4986,5.111,5.1419,D00975_H02AB02
-10.5547,-10.5364,-10.2567,-7.5133,-3.6528,-3.5645,2.9712,3.0307,3.0321,3.4788,5.0931,5.1104,D00975_R01AD03
-10.5652,-10.5256,-10.2467,-7.5262,-3.6164,-3.6082,3.0282,3.0452,3.0576,3.4877,5.0798,5.1018,D00975_S01BA01
-10.5427,-10.5424,-10.2521,-7.5241,-3.6243,-3.4555,2.8894,3.0291,3.032,3.4419,5.0817,5.0925,D00975_S01CB01
-10.5664,-10.5377,-10.2714,-7.5021,-3.6515,-3.5878,2.9935,3.0188,3.054,3.5248,5.0139,5.0988,D00975_S02BA06
-10.5661,-10.5458,-10.2697,-7.5456,-3.6919,-3.6143,2.8856,3.0093,3.0185,3.4418,5.0607,5.0813,D00975_S03BA01
-9.6946,-9.6431,-9.1101,-4.2661,-3.6343,-2.9793,1.5921,2.4077,2.5835,2.6028,2.6348,5.064,D01510_A01AC02
-9.7543,-9.6678,-9.0846,-4.2725,-3.6349,-2.9813,2.1446,2.4125,2.6056,2.6058,2.6174,5.0434,D01510_C05AA09
-9.7089,-9.6237,-9.1099,-4.2577,-3.6285,-2.9789,2.0606,2.4083,2.5951,2.5953,2.6199,5.0509,D01510_D07AB19
-9.7206,-9.6397,-9.1043,-4.2686,-3.6332,-2.9797,2.1586,2.4066,2.6012,2.607,2.6211,5.0475,D01510_D07XB05
-9.6827,-9.6471,-9.1064,-4.2637,-3.633,-2.9788,1.5803,2.4072,2.5928,2.5945,2.6317,5.0657,D01510_D10AA03
-9.6431,-9.5871,-9.1152,-4.26,-3.6325,-2.971,2.0177,2.3994,2.5702,2.5987,2.6138,5.0504,D01510_H02AB02
-9.6851,-9.6481,-9.1112,-4.2685,-3.6291,-2.9781,1.5742,2.4099,2.6042,2.6083,2.6116,5.0458,D01510_R01AD03
-9.7351,-9.6794,-9.1195,-4.2698,-3.6346,-2.9776,1.8218,2.4186,2.6006,2.6169,2.6187,5.0558,D01510_S01BA01
-9.7653,-9.6187,-9.1144,-4.2783,-3.6332,-2.9732,1.8456,2.4099,2.5883,2.6131,2.6412,5.0796,D01510_S01CB01
-9.7219,-9.6351,-9.1036,-4.2453,-3.6291,-2.9692,2.044,2.4062,2.5961,2.6182,2.6531,5.0471,D01510_S02BA06
-9.7165,-9.6032,-9.114,-4.2631,-3.6289,-2.973,2.0704,2.4096,2.5977,2.5978,2.6239,5.0513,D01510_S03BA01
-4.2887,-3.623,-2.9733,-2.9726,-2.3356,-1.9171,1.3643,1.3772,1.3991,1.4298,1.5055,2.0989,D01615_A01AC02
-4.5017,-3.6371,-2.9734,-2.9726,-2.3519,-1.9174,1.388,1.3944,1.4325,1.5456,1.5486,1.664,D01615_C05AA09
-4.4546,-3.598,-2.9826,-2.9655,-2.5893,-2.3751,1.4263,1.4794,1.5429,1.5507,1.6456,2.1289,D01615_D07AB19
-4.4851,-3.646,-2.9753,-2.9538,-2.3489,-1.9192,1.3795,1.3969,1.4337,1.5164,1.533,1.5725,D01615_D07XB05
-4.319,-3.6303,-3.01,-2.9758,-2.3441,-1.9191,1.273,1.3554,1.3855,1.4272,1.5317,1.5783,D01615_D10AA03
-4.3359,-3.6321,-3.0166,-2.9682,-2.3535,-1.9241,1.2574,1.3877,1.3922,1.4381,1.5324,1.5826,D01615_H02AB02
-4.4256,-3.6299,-2.9933,-2.9778,-2.3531,-1.9192,1.3722,1.3995,1.4459,1.4963,1.5346,1.5764,D01615_R01AD03
-4.3768,-3.632,-3.0515,-2.968,-2.3323,-1.9209,1.3665,1.3834,1.3913,1.4311,1.5494,2.1408,D01615_S01BA01
-4.4677,-3.631,-2.9771,-2.9771,-2.3497,-1.9369,1.3947,1.4351,1.4355,1.5376,1.5493,1.5625,D01615_S01CB01
-4.3827,-3.6314,-3.0123,-2.9638,-2.3273,-1.9205,1.3613,1.3735,1.4204,1.525,1.542,2.1479,D01615_S02BA06
-4.4221,-3.6304,-2.9957,-2.9621,-2.3291,-1.9155,1.3914,1.3933,1.4088,1.4286,1.5328,2.1175,D01615_S03BA01
-4.4294,-4.3992,-3.6285,-3.0714,-2.9795,-2.9622,1.3544,1.3769,1.3888,1.4124,1.5393,1.562,D01632_A01AC02
-4.4407,-4.2447,-3.6274,-3.0269,-3.0205,-2.9782,1.3644,1.3961,1.4654,1.5108,1.5483,1.6222,D01632_C05AA09
-4.5,-4.4249,-3.6289,-2.9893,-2.9773,-2.9514,1.3762,1.4022,1.4155,1.4201,1.5248,1.5452,D01632_D07AB19
-4.4432,-4.4179,-3.6283,-3.006,-2.9913,-2.9748,1.3717,1.3832,1.3997,1.4266,1.5419,1.5468,D01632_D07XB05
-4.4324,-4.4279,-3.6276,-3.0316,-2.9946,-2.9728,1.4274,1.4367,1.4596,1.5367,1.5467,1.5672,D01632_D10AA03
-4.4385,-4.4091,-3.6453,-2.9949,-2.9809,-2.9661,1.4334,1.464,1.5278,1.5388,1.6298,1.6765,D01632_H02AB02
-4.4656,-4.4183,-3.6281,-2.9988,-2.9857,-2.9708,1.4098,1.445,1.5281,1.5413,1.5416,1.8128,D01632_R01AD03
-4.401,-4.3603,-3.6299,-2.9917,-2.9767,-2.9745,1.3796,1.3856,1.4194,1.4288,1.5322,1.536,D01632_S01BA01
-4.3816,-4.3626,-3.6274,-3.0308,-2.9838,-2.9699,1.3639,1.369,1.3911,1.4155,1.535,1.553,D01632_S01CB01
-4.4786,-4.444,-3.6281,-2.9845,-2.9777,-2.9762,1.4205,1.4278,1.4378,1.5192,1.5334,1.5395,D01632_S02BA06
-4.4276,-4.4125,-3.5982,-2.9819,-2.9786,-2.9693,1.41,1.455,1.4992,1.5272,1.5341,1.5873,D01632_S03BA01
-4.4334,-3.629,-3.0122,-2.9716,-2.3655,-1.9129,1.3153,1.3331,1.3956,1.4381,1.5451,1.7033,D01948_A01AC02
-4.4808,-3.6314,-2.9956,-2.9721,-2.3554,-1.913,1.4011,1.4195,1.4264,1.548,1.5763,1.9462,D01948_C05AA09
-4.3811,-3.6294,-2.9955,-2.9804,-2.3582,-1.9109,1.3997,1.4271,1.4389,1.4919,1.5323,1.9757,D01948_D07AB19
-4.4812,-3.6297,-2.9946,-2.9733,-2.3534,-1.9124,1.3092,1.3698,1.4022,1.4295,1.5416,2.0133,D01948_D07XB05
-4.4948,-3.6298,-2.9886,-2.977,-2.3553,-1.913,1.4203,1.4278,1.4339,1.5529,1.5561,1.9312,D01948_D10AA03
-4.2952,-3.6284,-3.0193,-2.9688,-2.3436,-1.9156,1.2783,1.2984,1.4033,1.4052,1.5121,2.0113,D01948_H02AB02
-4.3573,-3.6291,-3.016,-2.9735,-2.3619,-1.9759,1.409,1.4272,1.4462,1.5356,1.7317,2.1891,D01948_R01AD03
-4.4214,-3.6427,-2.9999,-2.9693,-2.3581,-1.907,1.3956,1.4189,1.4312,1.4607,1.5436,1.7356,D01948_S01BA01
-4.4637,-3.6279,-2.998,-2.9672,-2.3632,-1.9281,1.4381,1.4728,1.5438,1.7581,1.8341,2.0888,D01948_S01CB01
-4.498,-3.6293,-2.9724,-2.9661,-2.3801,-1.9169,1.3348,1.3629,1.3641,1.4183,1.5237,1.5997,D01948_S02BA06
-4.4591,-3.6299,-2.9752,-2.9689,-2.3508,-1.9123,1.3987,1.43,1.4508,1.509,1.5366,2.025,D01948_S03BA01
-4.4353,-3.6324,-2.999,-2.9747,-2.3178,-1.9069,1.3849,1.385,1.4187,1.4384,1.5409,1.9417,D02174_A01AC02
-4.3636,-3.6322,-3.0222,-2.9614,-2.3226,-1.9135,1.3501,1.3519,1.392,1.4308,1.53,2.1269,D02174_C05AA09
-4.4576,-3.6285,-2.9979,-2.9764,-2.3421,-1.9126,1.4064,1.4284,1.5459,1.5623,1.5946,2.1184,D02174_D07AB19
-4.3968,-3.6339,-3.0144,-2.9672,-2.3141,-1.915,1.3824,1.4081,1.4309,1.4946,1.5407,2.1538,D02174_D07XB05
-4.4506,-3.6284,-2.9938,-2.9776,-2.3386,-1.9221,1.3694,1.3836,1.4073,1.43,1.5422,1.5842,D02174_D10AA03
-4.459,-3.6339,-3.0007,-2.9777,-2.3472,-1.9157,1.4507,1.4668,1.5416,1.5445,1.6348,1.9982,D02174_H02AB02
-4.3869,-3.6287,-3.0069,-2.9721,-2.3205,-1.9094,1.4062,1.4191,1.4326,1.5291,1.5327,1.9567,D02174_R01AD03
-4.43,-3.6323,-2.9855,-2.9787,-2.3358,-1.9662,1.4068,1.4141,1.4418,1.5319,1.5669,2.1777,D02174_S01BA01
-4.4024,-3.6355,-3.0246,-2.9779,-2.3412,-1.9139,1.4169,1.4391,1.5419,1.5599,1.5873,1.6611,D02174_S01CB01
-4.4944,-3.6428,-2.9981,-2.9815,-2.3372,-1.9144,1.4094,1.4349,1.5498,1.5703,1.6323,1.773,D02174_S02BA06
-4.4225,-3.6495,-2.9969,-2.9613,-2.3122,-1.9142,1.4228,1.4372,1.476,1.5407,1.5997,2.197,D02174_S03BA01
-5.3159,-4.423,-3.6532,-3.6287,-2.9944,-2.9753,1.4444,1.533,1.5346,1.5823,1.6412,1.7272,D02591_A01AC02
-5.4486,-4.4263,-3.6292,-3.6274,-2.9986,-2.9774,1.4337,1.4701,1.5319,1.5418,1.6269,1.6974,D02591_C05AA09
-5.3148,-4.4223,-3.6864,-3.6315,-2.9938,-2.9742,1.5306,1.5466,1.5838,1.6312,1.6842,1.7047,D02591_D07AB19
-5.395,-4.4217,-3.6472,-3.6303,-3.0001,-2.9576,1.4412,1.4588,1.537,1.5415,1.6324,1.8369,D02591_D07XB05
-5.3451,-4.4295,-3.6905,-3.6298,-2.9942,-2.9724,1.4112,1.4468,1.5324,1.5424,1.6018,1.7501,D02591_D10AA03
-5.4743,-4.4203,-3.6296,-3.5934,-3,-2.98,1.5266,1.5319,1.5433,1.6211,1.7301,1.8918,D02591_H02AB02
-5.4897,-4.4174,-3.6811,-3.6325,-2.9901,-2.9732,1.4305,1.4354,1.5322,1.5549,1.6012,1.7355,D02591_R01AD03
-5.4555,-4.4187,-3.6823,-3.6289,-2.9925,-2.9743,1.4249,1.4837,1.5358,1.5443,1.5947,1.6988,D02591_S01BA01
-5.3399,-4.4286,-3.6616,-3.6289,-3.008,-2.9613,1.4326,1.5328,1.5432,1.6069,1.6167,1.7724,D02591_S01CB01
-5.3245,-4.4319,-3.6352,-3.633,-3.0004,-2.9662,1.4473,1.5349,1.5368,1.6286,1.6428,1.7796,D02591_S02BA06
-5.4855,-4.4206,-3.6575,-3.6289,-3.0013,-2.9701,1.431,1.4472,1.5384,1.5419,1.6072,1.6954,D02591_S03BA01
-3.5454,-2.9698,-2.3581,-2.3173,-1.9226,-1.9105,1.3287,1.3789,1.3828,1.4188,1.5046,2.0289,D02592_A01AC02
-3.6145,-2.9664,-2.3877,-2.3115,-1.9306,-1.9097,1.3381,1.411,1.436,1.4363,1.5772,2.1108,D02592_C05AA09
-3.5868,-2.9653,-2.3872,-2.3227,-1.9408,-1.9116,1.2986,1.4204,1.4294,1.4371,1.5941,2.1055,D02592_D07AB19
-3.6141,-2.975,-2.3935,-2.3233,-1.9475,-1.9182,1.1871,1.4262,1.4321,1.5869,1.6119,1.997,D02592_D07XB05
-3.5943,-2.971,-2.3986,-2.3219,-1.9327,-1.9274,1.1391,1.1575,1.414,1.419,1.5867,2.0056,D02592_D10AA03
-3.6014,-2.9679,-2.3919,-2.305,-1.9344,-1.906,1.3372,1.3731,1.381,1.4146,1.44,2.0821,D02592_H02AB02
-3.6353,-2.965,-2.3896,-2.3405,-1.9371,-1.9241,1.12,1.4182,1.4363,1.4938,1.5652,1.6034,D02592_R01AD03
-3.5283,-2.9635,-2.3736,-2.3305,-1.9548,-1.9185,1.2867,1.3003,1.394,1.4129,1.4869,1.8807,D02592_S01BA01
-3.5918,-2.9772,-2.3878,-2.3418,-1.9403,-1.9215,1.2146,1.4029,1.4309,1.4678,1.5605,1.5769,D02592_S01CB01
-3.5827,-2.9675,-2.407,-2.3459,-1.926,-1.9143,1.3619,1.381,1.4007,1.5186,1.5657,1.5934,D02592_S02BA06
-3.6186,-2.9621,-2.3888,-2.3053,-1.9483,-1.9111,1.1928,1.4223,1.4298,1.441,1.5674,2.1555,D02592_S03BA01
-4.9223,-4.4279,-3.6317,-3.2747,-2.9618,-2.9369,1.3767,1.4563,1.5261,1.5296,1.6046,2.0222,D07073_A01AC02
-4.881,-4.4272,-3.6282,-3.3006,-2.9786,-2.9654,1.3936,1.4131,1.4147,1.4297,1.5416,1.55,D07073_C05AA09
-4.8915,-4.4219,-3.6292,-3.2954,-2.9928,-2.9746,1.4049,1.4302,1.4316,1.5046,1.533,1.5411,D07073_D07AB19
-4.8699,-4.7078,-3.6282,-3.2867,-3.0177,-2.9558,1.4392,1.5123,1.5324,1.586,1.8244,1.9309,D07073_D07XB05
-4.785,-4.3704,-3.6278,-3.2392,-3.0117,-2.9664,1.428,1.4327,1.5326,1.5426,1.5465,1.5973,D07073_D10AA03
-4.9132,-4.4343,-3.6288,-3.2198,-2.9968,-2.9691,1.4143,1.4271,1.4302,1.527,1.5344,1.5494,D07073_H02AB02
-4.9279,-4.4221,-3.6297,-3.2472,-3.0073,-2.9669,1.4266,1.4544,1.54,1.5485,1.5503,1.6001,D07073_R01AD03
-4.9121,-4.4181,-3.6349,-3.2246,-2.9919,-2.9717,1.358,1.4104,1.4259,1.4503,1.5203,1.5467,D07073_S01BA01
-4.934,-4.4254,-3.6292,-3.2665,-2.9688,-2.9686,1.4166,1.4483,1.4786,1.5337,1.5391,1.5716,D07073_S01CB01
-4.8701,-4.427,-3.628,-3.3608,-2.9856,-2.9755,1.3942,1.4366,1.4439,1.5344,1.5536,1.5704,D07073_S02BA06
-4.8497,-4.4187,-3.6282,-3.2678,-2.9904,-2.9536,1.4327,1.4406,1.4542,1.5314,1.5452,1.5937,D07073_S03BA01
-4.3939,-3.6288,-3.0046,-2.9808,-2.333,-1.9225,1.3471,1.3764,1.4033,1.4314,1.5364,1.5776,D07796_A01AC02
-4.4392,-3.6277,-2.9873,-2.9768,-2.3389,-1.9211,1.4123,1.4323,1.502,1.5406,1.5643,1.5825,D07796_C05AA09
-4.411,-3.6283,-2.9947,-2.9775,-2.3394,-1.9197,1.381,1.4128,1.4266,1.4342,1.5391,1.588,D07796_D07AB19
-4.4568,-3.6279,-2.9893,-2.9727,-2.3355,-1.9154,1.3768,1.4099,1.434,1.541,1.5804,1.8019,D07796_D07XB05
-4.3862,-3.6338,-3.0087,-2.9823,-2.3391,-1.9171,1.4057,1.4426,1.5362,1.5596,1.6116,2.0989,D07796_D10AA03
-4.4157,-3.6156,-3.0011,-2.9781,-2.3413,-1.923,1.3967,1.4092,1.4356,1.5055,1.5401,1.5757,D07796_H02AB02
-4.4129,-3.6312,-2.9941,-2.9751,-2.3418,-1.9211,1.4182,1.4349,1.512,1.5405,1.5611,1.6091,D07796_R01AD03
-4.4424,-3.6286,-2.9897,-2.9689,-2.3212,-1.9084,1.3725,1.4056,1.4311,1.5392,1.5991,2.0873,D07796_S01BA01
-4.4412,-3.632,-2.9889,-2.961,-2.3063,-1.9089,1.3806,1.4081,1.4235,1.4374,1.5389,2.1596,D07796_S01CB01
-4.444,-3.6326,-2.9982,-2.9676,-2.323,-1.9165,1.3873,1.4197,1.4355,1.5382,1.6098,2.1096,D07796_S02BA06
-4.3744,-3.6273,-3.0181,-2.9729,-2.3414,-1.9232,1.3819,1.4112,1.4388,1.5383,1.5518,1.6624,D07796_S03BA01
-4.2461,-3.6289,-2.962,-2.9154,-2.3122,-1.9093,1.3344,1.423,1.4446,1.5339,1.5796,2.1655,D07797_A01AC02
-4.284,-3.6325,-2.9742,-2.8855,-2.3413,-1.9126,1.412,1.4346,1.4374,1.5402,1.5456,1.6157,D07797_C05AA09
-4.2544,-3.6352,-2.9801,-2.9046,-2.3389,-1.9136,1.4144,1.4387,1.4471,1.5354,1.5901,1.6562,D07797_D07AB19
-4.2226,-3.6335,-2.9766,-2.9011,-2.3331,-1.9118,1.4436,1.5054,1.53,1.5984,1.6751,1.6885,D07797_D07XB05
-4.3007,-3.6347,-2.9809,-2.8918,-2.3431,-1.9164,1.4054,1.4332,1.5419,1.5677,1.6211,2.1147,D07797_D10AA03
-4.2399,-3.6345,-2.9735,-2.8966,-2.3335,-1.9165,1.4154,1.438,1.4657,1.536,1.6322,1.6677,D07797_H02AB02
-4.2799,-3.6353,-2.9804,-2.8916,-2.3298,-1.9173,1.3287,1.4125,1.4388,1.5362,1.5896,1.6822,D07797_R01AD03
-4.2855,-3.6286,-2.9694,-2.8963,-2.3076,-1.9103,1.3245,1.3807,1.4159,1.4456,1.5392,2.145,D07797_S01BA01
-4.2801,-3.6278,-2.9794,-2.8873,-2.3366,-1.9236,1.3556,1.4055,1.4338,1.5387,1.5723,1.579,D07797_S01CB01
-4.2703,-3.632,-2.9721,-2.8915,-2.3365,-1.916,1.4126,1.4341,1.4664,1.5366,1.6088,1.6649,D07797_S02BA06
-4.2655,-3.6355,-2.9689,-2.9079,-2.3168,-1.9118,1.3497,1.4119,1.4378,1.5349,1.5871,2.145,D07797_S03BA01
-10.8429,-10.7461,-10.2161,-6.8959,-3.6352,-3.1918,2.4044,2.5744,2.6236,2.7422,3.1578,5.6632,D07798_A01AC02
-10.8322,-10.7906,-10.2024,-6.8619,-3.805,-3.6284,2.4068,2.5927,2.6348,2.7468,3.1555,5.6769,D07798_C05AA09
-10.8359,-10.7835,-10.2114,-6.8695,-3.6349,-3.1749,2.4069,2.5631,2.632,2.7359,3.1647,5.626,D07798_D07AB19
-10.8554,-10.7579,-10.22,-6.846,-4.1752,-3.8515,2.6088,2.6298,2.6519,3.149,3.4574,5.6715,D07798_D07XB05
-10.836,-10.7903,-10.2004,-6.8494,-4.1106,-3.6287,2.405,2.6156,2.6328,3.1403,3.3889,5.6551,D07798_D10AA03
-10.8636,-10.7639,-10.2063,-6.8905,-3.6347,-3.2045,2.4075,2.5739,2.6173,2.7461,3.1593,5.6346,D07798_H02AB02
-10.8472,-10.7857,-10.2137,-6.8619,-4.0675,-3.6344,2.4138,2.5859,2.6428,3.1438,3.3968,5.6935,D07798_R01AD03
-10.9019,-10.8699,-10.2067,-6.8278,-4.0445,-3.6289,2.421,2.6132,2.6308,3.1054,3.354,5.6274,D07798_S01BA01
-10.8582,-10.6925,-10.2118,-6.8423,-4.3209,-3.6345,2.4038,2.5865,2.6104,3.1135,3.2692,5.5827,D07798_S01CB01
-10.9235,-10.6841,-10.2244,-6.8304,-4.4199,-3.6282,2.4068,2.5909,2.6295,3.0837,3.2327,5.6398,D07798_S02BA06
-10.8091,-10.7213,-10.2036,-6.8969,-3.6351,-3.1664,2.408,2.5801,2.6362,2.7346,3.1731,5.632,D07798_S03BA01
-4.4735,-3.6291,-2.9819,-2.9769,-2.3321,-1.9233,1.3975,1.4093,1.4298,1.4525,1.5485,1.5824,D07799_A01AC02
-4.3867,-3.635,-2.9853,-2.972,-2.3219,-1.9141,1.3725,1.4065,1.4295,1.5376,1.5552,1.9722,D07799_C05AA09
-4.3792,-3.6369,-2.9861,-2.9809,-2.3325,-1.9172,1.4997,1.5337,1.5602,1.5882,1.6466,1.7763,D07799_D07AB19
-4.4198,-3.6224,-2.9926,-2.9675,-2.3174,-1.9073,1.4138,1.4206,1.433,1.5427,1.593,2.1247,D07799_D07XB05
-4.3889,-3.6361,-2.9926,-2.9794,-2.3336,-1.914,1.4347,1.4827,1.5354,1.5806,1.7808,1.7913,D07799_D10AA03
-4.444,-3.6288,-2.9887,-2.9734,-2.34,-1.9126,1.437,1.4517,1.4844,1.5405,1.5695,1.6135,D07799_H02AB02
-4.4558,-3.6314,-2.9961,-2.9818,-2.3343,-1.9242,1.3535,1.3792,1.4002,1.4276,1.5477,1.5625,D07799_R01AD03
-4.435,-3.6343,-2.995,-2.9794,-2.3362,-1.9158,1.4076,1.4126,1.4337,1.5422,1.5756,1.6018,D07799_S01BA01
-4.4634,-3.6336,-2.9964,-2.9754,-2.3321,-1.9454,1.3963,1.4118,1.4308,1.5562,1.6419,2.1404,D07799_S01CB01
-4.4424,-3.6363,-2.9734,-2.9703,-2.3238,-1.9164,1.3908,1.4124,1.4336,1.5432,1.5958,1.9826,D07799_S02BA06
-4.4477,-3.6292,-2.9896,-2.9678,-2.3233,-1.9136,1.3894,1.4076,1.413,1.4354,1.5427,2.1614,D07799_S03BA01
-4.4412,-3.6351,-2.9931,-2.963,-2.3075,-1.9114,1.4125,1.4391,1.4531,1.5395,1.5802,2.2076,D07800_A01AC02
-4.3768,-3.6354,-3.0128,-2.9827,-2.3339,-1.9148,1.4133,1.4352,1.4388,1.5396,1.5747,1.6225,D07800_C05AA09
-4.4349,-3.6214,-2.9925,-2.9711,-2.323,-1.9119,1.4263,1.4344,1.5112,1.5355,1.5809,2.0851,D07800_D07AB19
-4.5225,-3.5961,-2.9708,-2.9329,-2.32,-1.945,1.4181,1.4209,1.4315,1.5287,1.6659,1.9891,D07800_D07XB05
-4.3988,-3.6349,-2.9953,-2.9713,-2.3226,-1.9137,1.4131,1.4327,1.4436,1.5344,1.577,1.976,D07800_D10AA03
-4.4475,-3.6318,-2.9778,-2.9723,-2.3221,-1.9077,1.4179,1.4373,1.5283,1.5401,1.5507,1.958,D07800_H02AB02
-4.3938,-3.6286,-3.0065,-2.9764,-2.3308,-2.0526,1.4227,1.4507,1.5517,1.5783,1.589,1.6958,D07800_R01AD03
-4.4213,-3.6247,-3.0055,-2.9736,-2.3296,-1.9142,1.3915,1.4177,1.4372,1.5409,1.5923,1.9785,D07800_S01BA01
-4.4127,-3.6211,-3.0027,-2.9682,-2.3118,-1.9119,1.4196,1.4336,1.5407,1.5706,1.5748,2.1714,D07800_S01CB01
-4.3993,-3.6425,-3.0117,-2.9832,-2.3213,-1.9203,1.4082,1.4343,1.5337,1.5471,1.6438,1.6509,D07800_S02BA06
-4.4102,-3.6287,-2.9984,-2.9703,-2.3214,-1.9138,1.4175,1.4359,1.5403,1.559,1.5969,2.0272,D07800_S03BA01
-4.401,-3.6286,-3.0035,-2.9647,-2.3136,-1.909,1.3556,1.4135,1.4409,1.5386,1.5928,2.1396,D07801_A01AC02
-4.4698,-3.6343,-2.9673,-2.9646,-2.3144,-1.9159,1.4191,1.4339,1.4372,1.5313,1.621,2.1739,D07801_C05AA09
-4.4395,-3.629,-2.9814,-2.9453,-2.337,-1.9268,1.4118,1.4303,1.4404,1.5208,1.5996,1.7043,D07801_D07AB19
-4.4121,-3.6283,-2.9805,-2.9791,-2.3448,-1.9377,1.408,1.4395,1.5188,1.5334,1.5836,2.0178,D07801_D07XB05
-4.3521,-3.629,-3.0503,-2.9688,-2.3194,-1.912,1.3722,1.392,1.4493,1.498,1.5385,1.9911,D07801_D10AA03
-4.4214,-3.6377,-2.9856,-2.9825,-2.3345,-1.9152,1.4293,1.4341,1.54,1.5728,1.6021,1.6784,D07801_H02AB02
-4.4647,-3.6271,-2.9847,-2.9775,-2.3364,-1.9279,1.4133,1.4264,1.5266,1.5471,1.582,2.166,D07801_R01AD03
-4.3288,-3.6345,-3.022,-2.9794,-2.3273,-1.9173,1.3335,1.3706,1.3927,1.4205,1.528,1.6811,D07801_S01BA01
-4.4551,-3.6287,-2.9877,-2.9656,-2.3199,-1.9107,1.421,1.4371,1.5426,1.5449,1.5974,2.1206,D07801_S01CB01
-4.4512,-3.6296,-2.9715,-2.9715,-2.3271,-1.9099,1.417,1.4366,1.4395,1.5363,1.581,1.9671,D07801_S02BA06
-4.3638,-3.6241,-3.0048,-2.9764,-2.3322,-1.9212,1.4012,1.4095,1.4409,1.5362,1.5869,1.859,D07801_S03BA01
-10.5524,-10.5295,-10.252,-7.5214,-3.8717,-3.6674,2.962,3.0325,3.1574,3.5179,5.0704,5.1034,D07802_A01AC02
-10.5471,-10.546,-10.274,-7.4987,-3.7232,-3.6462,3.0256,3.0361,3.0994,3.4552,5.0815,5.0982,D07802_C05AA09
-10.5662,-10.5192,-10.2376,-7.4914,-4.2518,-3.6737,3.0177,3.0482,3.0579,3.4464,5.098,5.1238,D07802_D07AB19
-10.5421,-10.5376,-10.256,-7.5359,-3.6217,-2.9736,2.887,3.008,3.0121,3.4718,5.064,5.0907,D07802_D07XB05
-10.5579,-10.553,-10.26,-7.5231,-3.6145,-3.5986,2.8853,3.0206,3.0221,3.4301,5.0662,5.0795,D07802_D10AA03
-10.5624,-10.5238,-10.2551,-7.505,-3.959,-3.583,2.9913,3.0101,3.0148,3.5139,5.0584,5.146,D07802_H02AB02
-10.5468,-10.5365,-10.2537,-7.5211,-3.6243,-3.5291,2.8876,3.0184,3.0365,3.446,5.0847,5.0864,D07802_R01AD03
-10.5447,-10.5391,-10.2434,-7.5549,-3.6404,-2.9795,2.8755,3.0429,3.0449,3.4226,5.1041,5.1165,D07802_S01BA01
-10.578,-10.5344,-10.2437,-7.5432,-3.8173,-3.6372,2.9307,3.0021,3.0483,3.4924,5.0373,5.155,D07802_S01CB01
