u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-4.4312,-4.431,-3.639,-3.0571,-3.0499,-2.2171,1.5623,1.572,1.7705,2.1481,2.2785,4.0533,D04100-01
-6.0316,-4.6252,-4.6171,-4.6129,-3.707,-3.3172,1.5843,1.7417,1.7427,1.9396,2.5729,3.9428,D01939-01
-4.1858,-4.1781,-4.147,-3.0736,-1.018,-0.7864,1.0827,1.0905,1.3943,1.4545,1.4671,1.4945,D00994-01
-4.5003,-3.7023,-3.702,-3.6106,-3.6093,-2.9655,1.7961,1.8272,1.8335,1.8347,2.3216,2.3218,D00698-01
-2.5812,-1.0671,-1.0506,-1.0098,-1.0011,-0.7434,0.6037,0.67,0.6776,0.9076,1.0832,1.5821,D03853-01
-9.6222,-8.8281,-5.893,-5.4862,-5.4816,-5.4803,2.2912,2.3812,2.6083,2.864,3.8515,5.2714,D02065-01
-9.6236,-8.8266,-3.0127,-1.9113,-0.9201,-0.919,0.7784,0.8114,0.8388,0.8565,0.9164,5.2744,D03688-01
-1.9148,-1.9143,-1.9095,-1.9095,-1.9074,-1.5142,1.5891,1.804,2.0021,2.2476,2.2559,2.2747,D00061-01
-4.1062,-4.1018,-3.3133,-3.309,-2.586,-1.4926,1.0215,1.6274,1.6288,1.7441,1.7537,2.5059,D02654-01
-1.9128,-1.9123,-1.9121,-1.9114,-1.2391,-1.2349,1.429,1.7872,1.8112,1.8527,1.953,2.3782,D02020-01
-5.871,-5.8528,-4.9279,-4.8929,-4.4331,-3.0604,1.6244,1.7188,1.7301,1.7453,1.7785,2.2693,D01451-01
-5.3822,-4.4929,-3.8517,-3.7027,-3.6115,-3.0946,1.7708,2.0423,2.1276,2.5032,2.5775,2.7143,D00708-01
-3.702,-3.2991,-2.8849,-1.0017,-0.9608,-0.6617,0.4563,0.4881,0.5029,0.5202,1.5157,1.946,D03181-01
-9.6239,-8.8259,-3.3261,-2.0271,-1.9081,-1.0888,0.8039,0.9353,1.2656,1.6787,1.8229,5.2944,D01943-01
-12.1918,-10.6282,-10.5881,-8.9076,-6.3279,-6.2632,3.7399,3.7941,4.3121,4.9309,5.0571,6.8272,D02407-01
-3.3284,-1.9114,-1.024,-0.8162,-0.5981,-0.5413,0.4377,0.5103,0.5332,0.7402,0.8121,1.0603,D00490-01
-4.7996,-4.7995,-3.7644,-3.1068,-3.0011,-2.8441,1.9481,1.9722,2.149,2.4592,2.4636,3.3394,D00045-01
-6.0259,-4.6273,-4.6183,-4.6002,-3.6968,-2.8378,1.5717,1.5718,1.5806,1.5948,1.7056,2.0211,D02699-01
-5.3434,-4.7896,-4.4823,-4.4145,-4.4036,-4.2854,2.348,2.5263,2.6167,2.6209,2.6246,2.9933,D03743-01
-6.0305,-5.8632,-5.437,-5.0588,-4.6133,-4.6095,1.5816,1.5898,1.8496,1.8641,2.025,2.3791,D02558-01
-6.0363,-4.5975,-4.5921,-4.5829,-2.9023,-2.2435,1.4788,1.5658,1.5711,1.5737,1.9803,2.5573,D03821-01
-3.3274,-2.4761,-1.9089,-0.9391,-0.813,-0.6589,0.5217,0.5252,0.5724,0.7039,0.8072,1.1307,D03799-01
-9.3129,-9.3045,-0.9099,-0.5765,-0.5758,-0.3776,0.3336,0.3745,0.5662,0.5719,0.9017,5.3483,D02315-01
-9.3024,-9.2971,-3.6985,-3.2995,-2.8858,-1.9642,1.3134,1.4833,1.5094,1.7723,1.9558,5.3592,D03961-01
-5.3664,-5.3634,-5.362,-4.1039,-1.0099,-1.0085,1.5601,1.5601,1.5603,1.7328,1.7335,1.7335,D03847-01
-6.0741,-5.3594,-5.2464,-4.8396,-4.6506,-4.422,2.4643,2.6101,2.6542,2.6901,2.704,2.9058,D02498-01
-9.624,-9.6231,-8.8275,-8.8253,-3.7325,-3.708,2.8007,3.1324,3.2807,3.3698,5.2681,5.2837,D03307-01
-5.0022,-4.1174,-3.1723,-2.8818,-1.5673,-1.5672,1.4479,1.504,1.5258,1.5402,1.6143,1.6213,D00242-01
-4.8564,-4.8169,-4.8141,-4.8068,-3.7005,-2.1101,1.4639,1.467,1.4699,1.4715,1.483,2.0041,D02712-01
-6.0343,-5.1839,-4.5943,-4.581,-4.5521,-1.01,1.4439,1.4626,1.581,1.5814,1.5837,1.5887,D02943-01
-5.3674,-5.3648,-5.3645,-4.1117,-1.0749,-0.8838,1.5615,1.5615,1.5622,1.7343,1.7344,1.7346,D04445-01
-5.1385,-5.1377,-4.5822,-4.5811,-3.2169,-3.2162,1.5427,1.5878,1.5923,1.7065,1.7298,1.9188,D01173-01
-4.8541,-4.4105,-4.2237,-4.2181,-3.8529,-3.6962,1.4946,1.9529,2.1243,2.273,2.6203,2.8898,D02718-01
-6.2405,-6.0325,-4.6258,-4.5985,-1.3058,-1.1754,1.5721,1.5738,1.6245,1.9866,1.9975,2.131,D03893-01
-9.0908,-9.0887,-8.9027,-6.2414,-6.0291,-5.5709,2.6131,2.626,3.2068,3.2084,3.9673,5.8905,D04611-01
-4.8521,-4.2217,-4.2206,-4.009,-3.7025,-3.7022,1.4856,1.6924,1.9396,2.2705,2.3432,2.8961,D00709-01
-6.0311,-4.6116,-4.601,-4.6001,-2.8821,-2.7463,1.4742,1.5044,1.5691,1.5703,1.5731,2.6652,D00136-01
-5.4914,-5.4903,-5.4848,-5.4842,-5.4839,-5.4832,2.4018,2.5339,2.599,2.6211,2.7835,2.9806,D02209-01
-7.1344,-6.0298,-6.0282,-4.6119,-4.6017,-4.5979,2.2529,2.3588,2.3622,2.4937,2.5637,4.7576,D00672-01
-6.1556,-5.9804,-4.7136,-4.6933,-4.4329,-3.8894,1.9205,1.9436,2.039,2.0898,2.4752,2.6596,D02357-01
-5.1331,-4.5877,-3.6098,-3.4629,-3.4371,-3.2617,1.8145,1.8891,1.9201,2.1795,2.6118,2.6785,D00342-01
-6.1517,-4.6985,-4.6927,-4.6763,-1.9125,-1.1205,1.4663,1.4718,1.5002,1.6154,1.622,1.6286,D01481-01
-5.1391,-5.1384,-4.5859,-4.5825,-3.4553,-3.2151,1.5869,1.602,1.6643,1.7011,1.8276,3.0752,D00618-01
-9.3162,-9.3058,-4.2043,-4.0102,-3.8582,-3.8548,2.1934,2.2719,2.6355,2.7261,3.2419,5.3378,D01121-01
-6.0316,-4.6084,-4.5979,-4.5968,-4.4914,-4.032,1.5702,1.571,1.6588,1.7399,1.7574,1.9268,D02649-01
-6.1568,-6.0502,-5.8257,-5.8165,-5.707,-4.7096,1.9264,1.9347,2.0179,2.0527,2.0658,2.1905,D03985-01
-13.1407,-12.5493,-10.959,-9.624,-8.8255,-6.2137,3.9282,3.9319,5.1838,5.1924,5.282,5.9009,D03497-01
-3.6384,-3.1676,-3.145,-3.0133,-2.33,-1.9164,1.2415,1.4544,1.4609,1.7911,2.0685,2.1635,D00246-01
-9.6232,-8.8259,-1.9458,-0.9508,-0.9415,-0.6666,0.6258,0.7477,1.3991,1.5096,1.5185,5.2689,D04050-01
-10.7893,-10.7852,-5.729,-5.3681,-5.3672,-5.3662,2.3546,2.5396,2.7778,2.7891,3.7847,5.3721,D00264-01
-1.9126,-0.5716,-0.5534,-0.4421,-0.3945,-0.3809,0.3252,0.3617,0.587,0.716,0.8125,0.8559,D04567-01
-10.0649,-10.0601,-10.0502,-10.0418,-3.4559,-2.9964,2.7284,3.0634,3.0652,3.2953,5.3495,5.3499,D01808-01
-4.4962,-4.0082,-3.9361,-3.5762,-3.1964,-2.8417,1.7494,1.7632,1.8021,1.8133,1.9238,2.5198,D03998-01
-9.3168,-9.2991,-4.4163,-3.9125,-3.8492,-3.7024,1.9048,2.006,2.6163,2.8396,3.1576,5.3385,D00221-01
-18.0944,-18.0941,-18.0913,-18.0898,3.9732,3.9733,3.9732,3.9733,3.9741,3.9744,3.9745,3.975,D03482-01
-6.0276,-4.6428,-4.6414,-4.6104,-1.5259,-1.0893,1.4433,1.4579,1.5576,1.559,1.5737,1.5757,D04672-01
-11.5856,-11.5777,-11.571,-1.1683,-0.8745,-0.7609,0.6139,0.8886,1.0727,3.8072,3.8246,3.8499,D02075-01
-9.311,-9.3092,-9.3091,-9.3078,-9.2997,-9.2941,3.2368,3.2881,3.9272,5.339,5.3438,5.356,D01644-01
-9.3143,-9.3086,-2.7467,-1.1239,-0.8969,-0.7493,0.7037,0.8247,0.8539,0.9412,1.2093,5.3381,D01547-01
-5.8531,-5.8511,-5.8494,-5.8337,-5.8314,-5.8284,1.7516,1.7552,1.7732,2.7294,2.9626,4.0299,D00515-01
-3.2194,-0.6002,-0.4981,-0.46,-0.3564,-0.3277,0.3274,0.3629,0.413,0.4166,0.4197,0.4676,D04013-01
-12.2007,-10.6648,-10.3422,-8.2334,-6.2628,-5.8539,3.7558,3.7649,4.2764,4.8916,4.9161,6.4807,D01666-01
-6.0302,-5.8649,-5.8492,-4.608,-1.7567,-0.8658,1.576,1.8498,1.9077,1.9918,1.996,2.3899,D02375-01
-5.0254,-4.8908,-4.803,-4.4312,-4.431,-3.9766,2.2222,2.2825,2.3047,2.3146,2.8086,3.9421,D02889-01
-9.6249,-8.8264,-3.7342,-3.2034,-2.0892,-1.9144,2.509,2.5313,2.5852,2.6977,3.2787,5.267,D04330-01
-10.7894,-10.7797,-5.6989,-5.6971,-4.3707,-4.3382,1.7453,1.7534,2.6884,2.722,2.9443,5.3405,D00874-01
-9.3241,-9.3191,-5.3692,-5.3691,-5.367,-4.5497,2.2181,2.2309,3.1503,3.4258,3.9572,5.332,D00019-01
-5.1359,-4.5877,-4.2794,-4.0099,-3.611,-3.4391,1.797,1.8358,1.8926,1.9253,2.6117,3.3086,D00445-01
-2.3605,-2.3604,-0.8558,-0.8088,-0.5973,-0.5855,0.4744,0.4988,0.8086,1.0121,1.0451,1.1494,D03936-01
-3.3259,-3.0146,-0.658,-0.5715,-0.4752,-0.4203,0.3517,0.3992,0.4267,0.467,0.4773,0.4858,D01217-01
-9.3156,-9.31,-9.3072,-9.3013,-4.2872,-3.2216,1.4152,1.4778,1.5084,2.2171,5.333,5.365,D01899-01
-5.6998,-5.6944,-4.3589,-4.356,-3.703,-3.2852,1.5634,1.5667,1.5716,1.744,2.0003,3.07,D00597-01
-7.4158,-7.4124,-5.0916,-4.6144,-2.5138,-2.4942,1.9731,2.2914,2.3397,2.8797,3.0777,3.1571,D04010-01
-6.026,-4.6156,-4.6121,-4.6047,-4.2781,-2.9946,1.5443,1.5733,1.5784,1.5784,1.5953,1.7052,D03824-01
-4.6873,-3.2631,-2.651,-2.5097,-1.9113,-1.4717,0.9205,1.0072,1.1818,1.5622,2.1729,2.5511,D01511-01
-9.7658,-9.0893,-9.0888,-6.0959,-4.7585,-4.6912,2.3228,2.8265,2.8565,2.8626,3.684,5.8555,D01085-01
-4.6366,-4.6314,-1.1628,-1.0494,-0.8713,-0.8669,0.5745,0.5748,0.7858,1.1312,1.134,1.6248,D03134-01
-6.0269,-6.0258,-4.5989,-4.5952,-4.5928,-4.59,1.5619,1.5652,1.5655,2.4846,2.5796,3.0715,D03017-01
-4.4318,-4.4317,-3.639,-3.063,-3.0603,-3.016,1.4591,1.474,1.5559,1.5629,1.5664,1.5705,D01637-01
-5.8191,-5.8187,-4.4411,-4.4358,-2.8954,-2.2432,1.594,1.595,1.6049,1.7987,1.9819,3.1236,D01386-01
-3.6386,-3.015,-3.0135,-2.3309,-2.3265,-1.8432,1.095,1.4444,1.4522,1.5823,1.8092,2.1876,D00473-01
-9.3155,-9.3047,-2.9138,-1.7042,-1.3434,-1.1733,0.5666,0.5724,1.4292,1.4609,1.4925,5.3455,D03298-01
-10.7978,-10.7794,-6.2477,-5.7037,-5.6953,-4.9327,2.7179,2.7238,3.2088,3.2169,3.7898,5.352,D01531-01
-9.6232,-9.6232,-8.8262,-8.8255,-5.4875,-5.4808,3.1837,3.4395,3.6336,4.1266,5.2808,5.287,D03042-01
-9.6223,-8.828,-5.481,-5.4802,-5.4786,-4.1874,1.784,2.0956,2.6462,2.7235,3.3194,5.2519,D01611-01
-4.7443,-4.7147,-4.7125,-4.4341,-4.4309,-4.4001,2.3004,2.4042,2.463,2.9709,2.988,3.284,D01686-01
-3.7003,-2.8551,-2.1194,-1.4222,-1.3983,-1.1375,0.969,0.9891,1.0504,1.145,1.3278,1.7114,D02757-01
-6.1545,-4.6985,-4.6966,-4.6881,-1.4335,-1.1029,1.498,1.5062,1.5889,1.6053,1.611,2.0584,D03704-01
-7.9405,-7.9394,-7.9385,2.9689,2.9698,2.9699,-7.9405,-7.9394,-7.9385,2.9689,2.9698,2.9699,D02313-01
-2.9165,-2.1391,-1.3631,-1.2121,-1.1494,-1.0912,0.6568,0.6948,0.8046,1.2728,1.2863,1.3848,D00696-01
-6.191,-6.1782,-4.6979,-4.6969,-4.6935,-4.6798,1.597,1.6009,1.6051,1.6499,1.6621,4.134,D02239-01
-5.6984,-5.6965,-4.8917,-4.3572,-1.8648,-1.7158,1.7421,1.7487,1.7522,1.7638,1.7855,2.119,D02834-01
-6.0406,-4.8718,-4.8605,-4.8438,-4.8217,-4.595,1.8155,1.9665,2.3576,2.3625,3.0608,4.8467,D01003-01
-5.6966,-5.6936,-4.3564,-4.3555,-2.3609,-2.0345,1.5584,1.5637,1.5722,1.5728,1.7465,3.0745,D00634-01
-11.5393,-11.5069,-11.4947,-1.0834,-1.0416,-0.7997,0.6524,0.8867,1.1634,3.8002,3.8364,3.9122,D01700-01
-2.3605,-2.3588,-0.8555,-0.8092,-0.5977,-0.5858,0.4728,0.5009,0.8089,1.0134,1.0479,1.1486,D01480-01
-8.4063,-6.1574,-6.1564,-5.85,-5.848,-4.7994,3.0696,3.3258,3.6767,3.73,3.8104,3.8687,D01982-01
-10.0538,-10.052,-10.0518,-10.0488,-3.7012,-3.7007,1.8428,1.8454,1.9612,1.9619,5.3165,5.3181,D01388-01
-10.0537,-10.0491,-2.3958,-1.6947,-1.0938,-1.0919,0.921,0.9723,0.9735,1.7219,1.9632,5.3308,D00049-01
-5.4438,-5.4394,-5.2387,-4.2197,-4.2192,-4.0108,1.392,1.6025,1.6048,1.6968,2.1002,2.9427,D02528-01
-5.3666,-5.3663,-5.3641,-4.6008,-4.2828,-3.2824,1.7486,1.749,1.7522,1.8977,1.9951,3.5219,D01559-01
-6.0353,-4.608,-4.6029,-4.6014,-2.8821,-2.7446,1.4734,1.5057,1.5692,1.5709,1.5733,2.6725,D01105-01
-10.0613,-10.0539,-4.4276,-3.8766,-2.8024,-2.7744,2.2051,2.3418,2.8272,3.5004,4.5191,5.3483,D01828-01
-5.6968,-5.6952,-4.8506,-4.3564,-4.346,-4.2218,1.5661,1.5667,1.5681,1.7456,2.8939,3.0943,D01471-01
-5.7008,-5.6967,-5.577,-4.3574,-1.1238,-1.0092,1.5583,1.5703,1.7422,1.8697,2.0021,2.0105,D01635-01
-10.7896,-10.7874,-3.9564,-3.7557,-3.6986,-3.4549,1.848,2.3542,2.5514,2.7812,3.1714,5.3669,D01075-01
-12.197,-12.1866,-9.0663,-3.3453,-2.4681,-2.459,3.719,3.7197,3.7207,4.2978,4.3113,5.8223,D03664-01
-6.0276,-4.5893,-4.5839,-4.5616,-4.113,-2.8806,1.449,1.4519,1.5427,1.5775,1.5784,1.5844,D04868-01
-9.6242,-8.8253,-5.8254,-5.819,-4.965,-4.9619,2.8935,2.9522,3.0645,3.2927,3.5585,5.2881,D00383-01
-6.4245,-6.0835,-4.5415,-4.4976,-1.3753,-1.3182,1.325,1.6268,1.6462,1.9792,2.0972,2.2369,D03248-01
-10.0533,-10.0516,-1.6939,-0.8601,-0.86,-0.7781,0.6933,0.7909,0.7909,0.9724,0.9726,5.3333,D00038-01
-6.1685,-4.6971,-4.6849,-4.678,-2.0095,-1.91,1.4805,1.5769,1.6168,1.6248,1.6483,3.3408,D00843-01
-5.6989,-5.6971,-4.3344,-4.328,-2.879,-2.0956,1.5618,1.582,1.583,1.7616,1.9445,2.5105,D03499-01
-1.7296,-1.5724,-1.4461,-1.0079,-0.9668,-0.8702,0.6108,0.6204,0.7477,1.256,1.4608,1.7892,D00469-01
-5.6969,-5.6956,-4.3503,-4.3343,-1.242,-0.7378,1.438,1.5614,1.5636,1.5636,1.5696,1.7445,D02167-01
-3.5199,-2.0702,-1.9157,-1.9122,-1.601,-1.4884,0.8178,0.9649,1.1585,1.2183,1.5836,2.252,D04586-01
-4.4307,-3.058,-3.0149,-2.3257,-2.3179,-2.0115,1.5632,1.6103,1.6617,1.7387,2.2167,2.2785,D03584-01
-3.3264,-1.9117,-0.7998,-0.6584,-0.4955,-0.4795,0.4032,0.4777,0.4888,0.508,0.6392,0.8131,D03338-01
-6.1158,-6.0271,-5.082,-4.6091,-4.6084,-4.603,1.5769,1.5777,1.9781,1.9979,2.0333,2.613,D04163-01
-6.0289,-4.6135,-4.6103,-4.6033,-2.8777,-1.6758,1.4654,1.4734,1.5728,1.5779,1.5804,2.2522,D02247-01
-12.1994,-12.1917,-10.5805,-7.559,-7.5568,-7.5374,3.724,3.7993,4.9149,4.9315,5.7707,5.8198,D03406-01
-5.8936,-5.8918,-4.4976,-4.2238,-4.2231,-4.2201,1.8019,1.8027,1.8032,2.867,2.8671,4.0639,D03383-01
-10.7943,-10.7818,-5.0182,-3.9288,-3.0535,-2.9415,1.687,1.7648,1.7802,2.7187,2.7394,5.3572,D02468-01
-16.2653,-11.2874,-10.9377,-10.9008,-9.8018,-9.7683,3.9737,4.3149,4.5528,4.5738,5.3933,12.2227,D01193-01
-9.6258,-9.6232,-8.8261,-8.8256,-5.8356,-5.8186,3.0599,3.3205,3.4412,4.2526,5.2752,5.2905,D03077-01
-9.3228,-9.3189,-9.3153,-9.3146,-5.3714,-5.3677,3.425,3.4713,3.5393,3.6262,5.3354,5.3368,D01598-01
-9.3294,-9.3145,-5.3758,-5.3659,-5.3659,-4.5816,2.2407,2.2475,3.2303,3.4256,3.8752,5.3286,D00361-01
-6.1799,-4.6973,-4.6929,-4.6721,-4.4336,-4.4284,1.9118,1.9386,1.9544,2.0834,2.104,2.5616,D00851-01
-2.361,-2.3587,-0.8584,-0.8069,-0.5975,-0.586,0.4699,0.5033,0.8076,1.0133,1.0415,1.1484,D00416-01
-9.3132,-9.2914,-6.0283,-4.6104,-4.6033,-4.587,1.682,1.6898,1.6914,2.3861,2.5356,5.3613,D02128-01
-10.3861,-9.5359,-3.0129,-2.6411,-2.41,-1.9112,1.5556,1.6726,1.7449,2.4094,2.6047,5.3141,D04671-01
-1.9141,-1.914,-1.9134,-1.9129,-1.9129,-1.9124,1.8076,1.9397,2.0232,2.184,2.3309,2.3789,D00062-01
-4.5897,-4.5849,-4.5848,-3.216,-3.2129,-3.2068,1.5386,1.5478,1.5569,1.5755,1.6097,1.9156,D04657-01
-4.6498,-4.4813,-3.1459,-3.0495,-3.0085,-1.809,1.2762,1.4209,1.4821,1.4872,1.5092,2.9022,D00227-01
-20.4659,-10.4575,-10.431,-7.1827,-5.4674,-5.4638,2.8704,3.4306,4.4016,4.475,5.3873,5.4383,D00537-01
-6.1563,-5.5714,-4.6874,-4.6657,-3.0138,-1.2087,1.4874,1.5794,1.6273,1.7615,1.8023,1.9187,D04653-01
-10.8334,-10.8292,-10.8258,-10.8255,-10.8191,-10.8175,6.1221,6.1707,6.1729,6.1976,6.1978,6.2037,D02285-01
-9.6239,-8.8276,-3.9808,-3.881,-3.8272,-3.643,2.1078,2.1951,2.2822,2.3799,2.8669,5.2697,D02336-01
-9.6239,-8.8276,-2.8953,-2.2414,-2.0538,-1.357,0.8895,1.0474,1.1842,1.2241,1.3675,5.2727,D00529-01
-4.8685,-4.4287,-4.4267,-4.262,-4.2616,-3.9934,2.2441,2.3378,2.429,2.657,2.6905,2.9169,D02588-01
-6.0286,-4.6261,-4.6051,-4.6044,-4.3986,-4.1323,1.6123,1.6504,1.6632,1.8816,2.645,2.7577,D04781-01
-5.4837,-5.4829,-5.4786,-4.681,-3.8265,-2.8828,1.7775,1.8017,1.8038,1.8331,2.1242,3.049,D01852-01
-9.3157,-9.3149,-1.9746,-1.4555,-1.1236,-0.7471,0.6112,0.7071,1.5113,1.5215,1.891,5.335,D00903-01
-4.4395,-3.6393,-3.0491,-3.017,-1.9156,-1.9155,1.1983,1.343,1.4461,1.4556,1.5476,1.6411,D01156-01
-10.2942,-8.3741,-8.3679,-6.0272,-5.4684,-4.6238,1.5736,2.3406,2.455,3.3165,3.3559,3.4599,D00674-01
-6.1531,-5.5721,-4.7026,-4.6699,-3.0138,-1.2281,1.4676,1.6143,1.6316,1.7236,1.7756,1.9573,D03588-01
-9.625,-8.8217,-5.4853,-5.4842,-5.4809,-4.427,2.453,2.5083,2.6037,2.7027,2.9327,5.2438,D00203-01
-6.4935,-6.492,-6.0046,-6.0017,-5.795,-5.7902,2.8326,2.8351,2.8881,4.4005,4.4494,4.4529,D00555-01
-1.9161,0,0,0,0,0,0,0,0,0,0,0.8185,D03200-01
-5.1439,-4.8578,-4.6437,-4.025,-4.0059,-3.8519,1.5088,1.5519,1.5875,1.5985,1.7378,4.0629,D04156-01
-3.5033,-3.1448,-3.1446,-3.1431,-2.2429,-2.2388,1.865,1.9064,1.9726,2.318,2.3255,2.3606,D00190-01
-3.6961,-2.8699,-2.3633,-2.137,-2.0954,-1.8248,0.7348,1.3419,1.6281,1.6866,1.6944,1.7037,D00470-01
-10.7213,-9.1538,-8.1143,-7.8011,-6.4992,-3.4317,3.2134,3.2699,3.5478,3.6688,3.9663,7.1689,D04159-01
-4.5017,-1.1943,-1.0928,-1.0923,-0.9002,-0.8874,0.5909,0.6023,0.6552,0.7764,0.8658,1.9286,D03632-01
-2.8729,-2.8717,-1.9017,3.2372,3.2373,4.8897,-2.8729,-2.8717,-1.9017,3.2372,3.2373,4.8897,D04667-01
-6.0343,-4.6241,-4.6163,-4.5809,-2.0502,-1.7232,1.4762,1.4845,1.5671,1.5743,1.5807,1.7901,D02248-01
-5.1836,-5.1807,-4.731,-4.6324,-3.551,-3.4597,2.5321,2.9795,3.2067,3.4686,3.5725,3.6242,D00418-01
-6.0335,-4.6237,-4.6129,-4.6064,-1.3374,-1.1347,1.4769,1.4788,1.5706,1.571,1.5767,1.7988,D01174-01
-8.2864,-6.2263,-6.2209,-4.6059,-3.4789,-2.463,2.1207,2.263,2.3092,2.6516,2.7429,5.4802,D00805-01
-5.6972,-5.694,-4.3721,-4.3657,-4.1556,-4.1533,1.4658,1.5634,1.5655,1.5657,1.5694,1.7405,D00823-01
-5.6997,-5.6931,-4.3705,-4.3651,-3.7009,-1.7753,1.5653,1.5659,1.567,1.5673,1.6984,1.7405,D02891-01
-5.1432,-5.1393,-1.2902,-0.88,-0.7754,-0.5974,0.6579,0.6595,0.7364,0.9577,1.1943,1.6935,D01094-01
-7.0741,-7.0722,-5.8929,-5.4856,-5.4813,-5.4812,2.4287,2.5878,2.6537,2.8287,2.8682,3.8525,D01668-01
-6.0275,-4.6045,-4.5939,-4.5927,-4.2775,-3.0029,1.4828,1.5302,1.565,1.5683,1.5756,2.0501,D01576-01
-6.1533,-5.9711,-4.6962,-4.6948,-4.4356,-3.888,1.8755,1.9257,1.9444,2.0464,2.1323,2.6597,D00680-01
-9.6242,-8.824,-4.4309,-3.326,-3.0599,-3.014,1.5446,1.5724,1.6393,1.7757,2.2456,5.2785,D04467-01
-10.3313,-10.0564,-10.0518,-9.0876,-9.0838,-2.9523,2.6693,2.6705,3.0862,3.1107,3.4262,5.3327,D00475-01
-5.3723,-4.8669,-4.6423,-4.4292,-4.2616,-3.9987,2.3802,2.4163,2.653,2.6662,2.705,2.9165,D01925-01
-7.5167,-7.3984,-5.6755,-5.4163,-5.0398,-4.5259,2.3409,2.6859,3.1023,3.2116,3.9155,4.5865,D03637-01
-9.6244,-8.827,-3.9807,-3.8811,-3.8271,-3.6427,2.1078,2.1944,2.2819,2.3796,2.866,5.2693,D02157-01
-10.0579,-10.0532,-5.1804,-2.2877,-1.6935,-0.9459,0.9726,0.9727,1.3505,1.8597,1.8599,5.3333,D02456-01
-13.9213,-13.9173,-13.9137,-13.9128,4.7928,4.7931,4.7928,4.7931,4.7933,4.7941,4.7941,4.7943,D01725-01
-11.1553,-11.1542,-10.2342,-10.234,-5.2609,-4.2622,2.9448,2.9453,3.6359,3.6762,5.3172,5.3179,D00260-01
-3.0132,-2.3299,-2.3289,-1.9138,-1.9133,-1.9119,1.8077,1.9227,2.0529,2.1039,2.2338,2.3308,D00114-01
-6.813,-5.4438,-5.44,-4.9584,-2.4624,-1.5772,1.6964,1.7483,1.9987,2.001,2.1004,3.514,D02511-01
-6.1548,-4.701,-4.6986,-4.6979,-3.5031,-2.024,1.6024,1.6084,1.628,1.6445,2.0903,3.2208,D02880-01
-1.9147,0,0,0,0,0,0,0,0,0,0,0.818,D01924-01
-9.3161,-9.3129,-3.9998,-2.7436,-2.5872,-2.1858,1.7837,1.8503,2.237,2.2494,2.4426,5.3371,D01688-01
-6.1719,-4.6978,-4.6808,-4.6753,-3.1704,-1.5681,1.492,1.5105,1.57,1.5857,1.6368,1.743,D00666-01
-6.0308,-4.6042,-4.6009,-4.5941,-4.396,-4.2783,1.5797,1.597,1.6342,2.1949,2.6321,2.689,D04138-01
-10.0583,-10.0527,-4.1124,-2.4178,-1.9552,-1.8843,1.371,1.6082,1.7158,1.7926,2.3522,5.3713,D00428-01
-4.4332,-3.3288,-3.0603,-1.2084,-0.882,-0.806,0.4608,0.4783,0.484,0.6422,1.1429,1.5734,D03147-01
-1.9121,-0.5957,-0.5951,-0.5757,-0.5726,-0.5524,0.4464,0.4725,0.6141,0.6363,0.813,0.8936,D00187-01
-5.6982,-5.6964,-4.3567,-4.3521,-2.03,-1.9123,1.5558,1.5613,1.5735,1.5741,1.7458,3.0308,D00513-01
-3.164,-3.1634,-3.1464,-3.1386,-3.138,-1.5824,1.0275,1.4532,1.8761,1.9091,1.9216,1.9314,D02483-01
-6.388,-6.0313,-6.0228,-5.8347,-4.6423,-4.5973,1.6274,1.8758,1.9897,2.1557,2.1674,2.523,D04907-01
-11.9846,-11.2909,-9.0934,-9.0883,-9.0878,-9.0867,3.7386,3.7396,3.7519,4.7931,5.5637,5.6519,D01256-01
-6.1487,-5.5941,-5.5922,-4.6967,-4.433,-3.06,1.6534,1.7135,1.7153,1.9108,1.913,2.2306,D02071-01
-6.6752,-5.2646,-5.2458,-4.2623,-4.2615,-3.6571,1.9723,2.0361,2.0425,2.2155,2.2719,2.9014,D01209-01
-5.4824,-5.4818,-5.4815,-4.4319,-4.4301,-4.4241,2.3388,2.3967,2.5541,2.6336,2.6451,2.6603,D03738-01
-7.7192,-6.2917,-4.9364,-4.9151,-4.9135,-4.9121,1.8878,1.8887,1.8946,2.2987,2.3343,2.369,D04303-01
-5.45,-5.4425,-3.2262,-3.2043,-3.0234,-3.0219,1.4596,1.5076,1.7043,1.939,2.1957,2.9128,D00238-01
-2.1938,-0.6165,0.6112,-3.2043,-3.0234,-3.0219,0,0,0,-2.1938,-0.6165,0.6112,D00074-01
-9.2341,-9.0882,-9.0839,-5.1837,-5.1819,-4.5379,2.4993,2.7385,2.757,3.0018,3.7759,3.8419,D01216-01
-11.1539,-10.232,-5.3467,-4.6407,-4.4491,-4.2372,2.7058,2.8205,2.9408,2.9469,3.8815,5.339,D03423-01
-6.03,-4.6047,-4.6001,-4.5925,-4.2814,-2.9992,1.5008,1.5315,1.5673,1.5733,1.5789,1.5856,D04631-01
-1.9149,-1.5643,-1.5626,-1.1336,-0.9302,-0.8371,0.6058,0.6213,0.7372,0.8177,0.9117,1.4913,D04673-01
-6.0244,-4.6142,-4.6083,-4.5715,-0.9702,-0.8479,1.4368,1.4538,1.475,1.5765,1.5821,1.5844,D03619-01
